Steps,Policy/Entropy,Environment/Episode Length,TicTacToeWinner/Draw,TicTacToeWinner/X-Won,TicTacToeWinner/O-Won,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
2838000,0.14111005,3.3064182194616976,0.7192982456140351,0.18128654970760233,0.09941520467836257,1591.5566273627014,0.35384297,0.35560344827586204,0.35560344827586204,0.01284823,0.12187357,0.00029999999,0.29999998,0.0049999994,1.0
2839000,0.17030561,3.2927927927927927,0.6689655172413793,0.20689655172413793,0.12413793103448276,1598.7097549481807,0.363641,0.37606837606837606,0.37606837606837606,0.006914144,0.11924483,0.00029999999,0.29999998,0.0049999994,1.0
2840000,0.15345532,3.3347732181425487,0.7297297297297297,0.19594594594594594,0.07432432432432433,1603.7323209300057,0.3535638,0.35978260869565215,0.35978260869565215,0.0030891937,0.102143705,0.00029999999,0.29999998,0.0049999994,1.0
2841000,0.13177459,3.303030303030303,0.7272727272727273,0.17575757575757575,0.09696969696969697,1604.852827342251,0.3597868,0.3620689655172414,0.3620689655172414,0.012453841,0.11919606,0.00029999999,0.29999998,0.0049999994,1.0
2842000,0.1276071,3.2686567164179103,0.7108433734939759,0.1927710843373494,0.0963855421686747,1611.6040010497088,0.35883006,0.3547008547008547,0.3547008547008547,0.023373468,0.119663864,0.00029999999,0.29999998,0.0049999994,1.0
2843000,0.101202905,3.313978494623656,0.7083333333333334,0.17261904761904762,0.11904761904761904,1613.9435925346972,0.35365245,0.3593073593073593,0.3593073593073593,0.020714633,0.1159828,0.00029999999,0.29999998,0.0049999994,1.0
2844000,0.13002977,3.2914893617021277,0.7151162790697675,0.20348837209302326,0.08139534883720931,1612.2599801944152,0.36386707,0.3717948717948718,0.3717948717948718,0.0022977607,0.1136307,0.00029999999,0.29999998,0.0049999994,1.0
2845000,0.09691786,3.3194748358862145,0.7425149700598802,0.16167664670658682,0.09580838323353294,1608.923925070481,0.35826868,0.36147186147186144,0.36147186147186144,0.012580779,0.11994157,0.00029999999,0.29999998,0.0049999994,1.0
2846000,0.0914397,3.3174946004319654,0.7151515151515152,0.21212121212121213,0.07272727272727272,1611.0107677194223,0.35746652,0.36530172413793105,0.36530172413793105,0.004970188,0.11838227,0.00029999999,0.29999998,0.0049999994,1.0
2847000,0.08381761,3.3053763440860213,0.6976744186046512,0.1686046511627907,0.13372093023255813,1616.6105223879688,0.36482376,0.3706896551724138,0.3706896551724138,0.0032998899,0.12362481,0.00029999999,0.29999998,0.0049999994,1.0
2848000,0.08441165,3.3076923076923075,0.7515151515151515,0.1696969696969697,0.07878787878787878,1620.0019453295342,0.36288348,0.3728448275862069,0.3728448275862069,0.00611842,0.110817716,0.00029999999,0.29999998,0.0049999994,1.0
2849000,0.10762812,3.2866379310344827,0.688622754491018,0.20958083832335328,0.10179640718562874,1626.6421086665587,0.35146743,0.34615384615384615,0.34615384615384615,0.031755004,0.11944153,0.00029999999,0.29999998,0.0049999994,1.0
2850000,0.12688796,3.3095238095238093,0.7134146341463414,0.18902439024390244,0.0975609756097561,1624.6936343891975,0.35507655,0.36745689655172414,0.36745689655172414,0.013738763,0.13833708,0.00029999999,0.29999998,0.0049999994,1.0
2851000,0.14040953,3.2905982905982905,0.7052023121387283,0.18497109826589594,0.10982658959537572,1626.755289538297,0.36369008,0.3547008547008547,0.3547008547008547,0.00985238,0.12133105,0.00029999999,0.29999998,0.0049999994,1.0
2852000,0.10734261,3.2210743801652892,0.6592592592592592,0.2518518518518518,0.08888888888888889,1633.5457686404206,0.35897097,0.3728813559322034,0.3728813559322034,0.019188246,0.13100103,0.00029999999,0.29999998,0.0049999994,1.0
2853000,0.099689946,3.3146997929606625,0.6159420289855072,0.2028985507246377,0.18115942028985507,1640.3281148517794,0.36179134,0.36530172413793105,0.36530172413793105,0.003186878,0.13286254,0.00029999999,0.29999998,0.0049999994,1.0
2854000,0.085946366,3.30045871559633,0.6206896551724138,0.3017241379310345,0.07758620689655173,1641.5845554601322,0.3498373,0.3599137931034483,0.3599137931034483,0.014170564,0.100443386,0.00029999999,0.29999998,0.0049999994,1.0
2855000,0.07865909,3.299145299145299,0.7054263565891473,0.20930232558139536,0.08527131782945736,1647.9379673481696,0.36238676,0.3609913793103448,0.3609913793103448,0.015111591,0.112618655,0.00029999999,0.29999998,0.0049999994,1.0
2856000,0.12789358,3.3173913043478263,0.6866666666666666,0.18,0.13333333333333333,1653.3964468289607,0.3670078,0.36909871244635195,0.36909871244635195,0.006502324,0.12371181,0.00029999999,0.29999998,0.0049999994,1.0
2857000,0.13645606,3.3125,0.6845637583892618,0.19463087248322147,0.12080536912751678,1650.9108048748578,0.34775418,0.35021551724137934,0.35021551724137934,0.034363016,0.13778764,0.00029999999,0.29999998,0.0049999994,1.0
2858000,0.14206706,3.2890792291220556,0.6778523489932886,0.24161073825503357,0.08053691275167785,1650.9346635320105,0.3516183,0.34012875536480686,0.34012875536480686,0.039819997,0.12124421,0.00029999999,0.29999998,0.0049999994,1.0
2859000,0.15080996,3.326133909287257,0.722972972972973,0.16891891891891891,0.10810810810810811,1650.9346635320105,0.3508087,0.3565217391304348,0.3565217391304348,0.005688027,0.12435895,0.00029999999,0.29999998,0.0049999994,1.0
2860000,0.17670132,3.3076923076923075,0.6821192052980133,0.17880794701986755,0.1390728476821192,1650.0946153412558,0.36016577,0.36217948717948717,0.36217948717948717,0.029213313,0.11559504,0.00029999999,0.29999998,0.0049999994,1.0
2861000,0.17423053,3.3008658008658007,0.7346938775510204,0.19727891156462585,0.06802721088435375,1649.258804041835,0.36473346,0.37339055793991416,0.37339055793991416,0.008281082,0.11587033,0.00029999999,0.29999998,0.0049999994,1.0
2862000,0.16697566,3.248421052631579,0.5426356589147286,0.24806201550387597,0.20930232558139536,1646.6304845473228,0.35768816,0.3485169491525424,0.3485169491525424,0.023822296,0.122784905,0.00029999999,0.29999998,0.0049999994,1.0
2863000,0.13388053,3.314410480349345,0.5894736842105263,0.3157894736842105,0.09473684210526316,1643.56936653148,0.35952324,0.36853448275862066,0.36853448275862066,0.012986345,0.11818923,0.00029999999,0.29999998,0.0049999994,1.0
2864000,0.15604274,3.2795698924731185,0.5229357798165137,0.3302752293577982,0.14678899082568808,1644.5486128008122,0.36072728,0.3605150214592275,0.3605150214592275,0.016398715,0.115611985,0.00029999999,0.29999998,0.0049999994,1.0
2865000,0.14182183,3.2899786780383797,0.5089285714285714,0.29464285714285715,0.19642857142857142,1645.948891950999,0.3588677,0.3723175965665236,0.3723175965665236,0.0050006094,0.13078934,0.00029999999,0.29999998,0.0049999994,1.0
2866000,0.20990877,3.292181069958848,0.4827586206896552,0.27586206896551724,0.2413793103448276,1648.514634281808,0.35821927,0.36314655172413796,0.36314655172413796,0.0059854933,0.11822492,0.00029999999,0.29999998,0.0049999994,1.0
2867000,0.19684003,3.315192743764172,0.504950495049505,0.2871287128712871,0.2079207920792079,1653.214610244713,0.3622962,0.3706896551724138,0.3706896551724138,0.00040327306,0.13606702,0.00029999999,0.29999998,0.0049999994,1.0
2868000,0.21970707,3.3119658119658117,0.5392156862745098,0.28431372549019607,0.17647058823529413,1662.6544152082356,0.36198026,0.3545258620689655,0.3545258620689655,0.0046655964,0.11130423,0.00029999999,0.29999998,0.0049999994,1.0
2869000,0.22204682,3.3108695652173914,0.5670103092783505,0.29896907216494845,0.13402061855670103,1663.0355801823803,0.34091246,0.3545258620689655,0.3545258620689655,0.040490158,0.110080004,0.00029999999,0.29999998,0.0049999994,1.0
2870000,0.16876331,3.308351177730193,0.5757575757575758,0.2828282828282828,0.1414141414141414,1664.638655549647,0.34534678,0.3394396551724138,0.3394396551724138,0.034738757,0.13732345,0.00029999999,0.29999998,0.0049999994,1.0
2871000,0.18901989,3.303030303030303,0.6076923076923076,0.24615384615384617,0.14615384615384616,1670.3517094107015,0.3561509,0.3577586206896552,0.3577586206896552,0.032948945,0.13079101,0.00029999999,0.29999998,0.0049999994,1.0
2872000,0.2370093,3.197125256673511,0.5511811023622047,0.2677165354330709,0.18110236220472442,1670.67412083727,0.37995338,0.37604166666666666,0.37604166666666666,0.015607208,0.1257335,0.00029999999,0.29999998,0.0049999994,1.0
2873000,0.2139096,3.313465783664459,0.632,0.232,0.136,1670.6741208372698,0.34036058,0.36688311688311687,0.36688311688311687,0.027421962,0.12878506,0.00029999999,0.29999998,0.0049999994,1.0
2874000,0.20387995,3.3254310344827585,0.6171875,0.2265625,0.15625,1674.1211054449793,0.36414066,0.37393162393162394,0.37393162393162394,0.0062350044,0.11898209,0.00029999999,0.29999998,0.0049999994,1.0
2875000,0.20916305,3.3034188034188032,0.5968992248062015,0.24806201550387597,0.15503875968992248,1684.0580029013645,0.3550205,0.36147186147186144,0.36147186147186144,0.008040522,0.12741648,0.00029999999,0.29999998,0.0049999994,1.0
2876000,0.18384887,3.3050108932461875,0.5954198473282443,0.25190839694656486,0.15267175572519084,1686.913128455105,0.3462942,0.34415584415584416,0.34415584415584416,0.024356818,0.122280374,0.00029999999,0.29999998,0.0049999994,1.0
2877000,0.2102561,3.259023354564756,0.6015037593984962,0.23308270676691728,0.16541353383458646,1681.7041964802652,0.36781603,0.3781779661016949,0.3781779661016949,0.015236984,0.12913823,0.00029999999,0.29999998,0.0049999994,1.0
2878000,0.22516923,3.281183932346723,0.6901408450704225,0.18309859154929578,0.1267605633802817,1683.137295598302,0.38921863,0.40064102564102566,0.40064102564102566,0.018627461,0.14928387,0.00029999999,0.29999998,0.0049999994,1.0
2879000,0.16295336,3.3132780082987554,0.6535947712418301,0.21568627450980393,0.13071895424836602,1690.7117628183746,0.4760539,0.36314655172413796,0.36314655172413796,0.052489728,0.13816963,0.00029999999,0.29999998,0.0049999994,1.0
2880000,0.16126823,3.2746331236897275,0.6586826347305389,0.24550898203592814,0.09580838323353294,1691.095530433515,0.32892022,0.30982905982905984,0.30982905982905984,0.11373927,0.1272365,0.00029999999,0.29999998,0.0049999994,1.0
2881000,0.14787666,3.3094688221709005,0.7358490566037735,0.16981132075471697,0.09433962264150944,1692.0163198930002,0.35737944,0.361587982832618,0.361587982832618,0.032790814,0.12323366,0.00029999999,0.29999998,0.0049999994,1.0
2882000,0.17343856,3.2435897435897436,0.6026490066225165,0.24503311258278146,0.152317880794702,1703.544322655296,0.38782912,0.43936170212765957,0.43936170212765957,0.031919375,0.12944,0.00029999999,0.29999998,0.0049999994,1.0
2883000,0.11350132,3.2893617021276595,0.6933333333333334,0.22,0.08666666666666667,1722.085709515749,0.44150737,0.40879828326180256,0.40879828326180256,0.08380544,0.147669,0.00029999999,0.29999998,0.0049999994,1.0
2884000,0.09721343,3.289416846652268,0.7183098591549296,0.2112676056338028,0.07042253521126761,1722.878346726318,0.36009705,0.3706896551724138,0.3706896551724138,0.01760368,0.13230994,0.00029999999,0.29999998,0.0049999994,1.0
2885000,0.1255496,3.3203463203463204,0.7046979865771812,0.16778523489932887,0.12751677852348994,1722.878346726318,0.38709193,0.34698275862068967,0.34698275862068967,0.039761007,0.13030817,0.00029999999,0.29999998,0.0049999994,1.0
2886000,0.07261302,3.295744680851064,0.6792452830188679,0.18867924528301888,0.1320754716981132,1722.8783467263177,0.36587864,0.36909871244635195,0.36909871244635195,0.029816259,0.119069085,0.00029999999,0.29999998,0.0049999994,1.0
2887000,0.061733093,3.299349240780911,0.7161290322580646,0.2,0.08387096774193549,1722.878346726318,0.35644063,0.35021551724137934,0.35021551724137934,0.030065976,0.12513326,0.00029999999,0.29999998,0.0049999994,1.0
2888000,0.09020731,3.2890792291220556,0.7212121212121212,0.22424242424242424,0.05454545454545454,1728.4512351978597,0.37079453,0.3916309012875536,0.3916309012875536,0.02605455,0.12359929,0.00029999999,0.29999998,0.0049999994,1.0
2889000,0.12500447,3.3081896551724137,0.7633136094674556,0.15976331360946747,0.07692307692307693,1740.6515791662362,0.38038954,0.36802575107296137,0.36802575107296137,0.040382322,0.11292096,0.00029999999,0.29999998,0.0049999994,1.0
2890000,0.13099234,3.326839826839827,0.7073170731707317,0.16463414634146342,0.12804878048780488,1743.0358500033358,0.3605192,0.3402173913043478,0.3402173913043478,0.04694472,0.124733016,0.00029999999,0.29999998,0.0049999994,1.0
2891000,0.15471897,3.2420382165605095,0.7093023255813954,0.22093023255813954,0.06976744186046512,1744.2236618254867,0.3485667,0.4329787234042553,0.4329787234042553,0.068756185,0.13277803,0.00029999999,0.29999998,0.0049999994,1.0
2892000,0.07280434,3.223157894736842,0.6903225806451613,0.25806451612903225,0.05161290322580645,1752.9787082822663,0.44485545,0.4369747899159664,0.4369747899159664,0.0561986,0.13955766,0.00029999999,0.29999998,0.0049999994,1.0
2893000,0.11044883,3.321199143468951,0.7278911564625851,0.17687074829931973,0.09523809523809523,1749.8483632024775,0.3422949,0.36038961038961037,0.36038961038961037,0.016002934,0.1281216,0.00029999999,0.29999998,0.0049999994,1.0
2894000,0.13794099,3.3234672304439745,0.7142857142857143,0.16883116883116883,0.11688311688311688,1738.964218398707,0.33985767,0.34170305676855894,0.34170305676855894,0.01232099,0.11633364,0.00029999999,0.29999998,0.0049999994,1.0
2895000,0.08388857,3.263485477178423,0.7,0.20625,0.09375,1733.6889579614651,0.3546607,0.36538461538461536,0.36538461538461536,0.026201144,0.11562024,0.00029999999,0.29999998,0.0049999994,1.0
2896000,0.05389668,3.2951945080091534,0.7580645161290323,0.16666666666666666,0.07526881720430108,1736.8888192515856,0.36155087,0.358974358974359,0.358974358974359,0.0513673,0.106132045,0.00029999999,0.29999998,0.0049999994,1.0
2897000,0.05103304,3.314655172413793,0.8357487922705314,0.13526570048309178,0.028985507246376812,1743.6135204546972,0.35087126,0.36745689655172414,0.36745689655172414,0.02671362,0.120555684,0.00029999999,0.29999998,0.0049999994,1.0
2898000,0.042626828,3.3090128755364807,0.8028846153846154,0.14423076923076922,0.052884615384615384,1743.942305110992,0.36232516,0.37176724137931033,0.37176724137931033,0.015608005,0.1445713,0.00029999999,0.29999998,0.0049999994,1.0
2899000,0.10765134,3.2795698924731185,0.7772277227722773,0.16336633663366337,0.0594059405940594,1743.109862528429,0.3650317,0.34012875536480686,0.34012875536480686,0.004984864,0.12543033,0.00029999999,0.29999998,0.0049999994,1.0
2900000,0.08787774,3.274468085106383,0.7607361963190185,0.18404907975460122,0.05521472392638037,1739.7795602503604,0.35451895,0.33047210300429186,0.33047210300429186,0.050106812,0.12419765,0.00029999999,0.29999998,0.0049999994,1.0
2901000,0.08218705,3.2946236559139783,0.7543859649122807,0.19298245614035087,0.05263157894736842,1745.2500299585056,0.36426124,0.37286324786324787,0.37286324786324787,0.006337285,0.11822362,0.00029999999,0.29999998,0.0049999994,1.0
2902000,0.12992145,3.2266949152542375,0.7176470588235294,0.19411764705882353,0.08823529411764706,1733.5999894250474,0.34626704,0.3442796610169492,0.3442796610169492,0.01832724,0.12907808,0.00029999999,0.29999998,0.0049999994,1.0
2903000,0.08057373,3.3189655172413794,0.7575757575757576,0.17575757575757575,0.06666666666666667,1728.6821845852858,0.36261815,0.3642241379310345,0.3642241379310345,0.016930765,0.108350515,0.00029999999,0.29999998,0.0049999994,1.0
2904000,0.040756118,3.3347826086956522,0.757396449704142,0.13609467455621302,0.10650887573964497,1728.6389024383516,0.33852172,0.34130434782608693,0.34130434782608693,0.028494433,0.121902004,0.00029999999,0.29999998,0.0049999994,1.0
2905000,0.08902228,3.2955032119914347,0.7133757961783439,0.1910828025477707,0.09554140127388536,1731.225245411285,0.37322807,0.3798283261802575,0.3798283261802575,0.01659451,0.12932658,0.00029999999,0.29999998,0.0049999994,1.0
2906000,0.067503594,3.3098290598290596,0.6967741935483871,0.2064516129032258,0.0967741935483871,1738.9408540066443,0.36023152,0.3642241379310345,0.3642241379310345,0.01195633,0.120988205,0.00029999999,0.29999998,0.0049999994,1.0
2907000,0.03032798,3.3050108932461875,0.6554054054054054,0.21621621621621623,0.12837837837837837,1749.2537459552102,0.36406142,0.36688311688311687,0.36688311688311687,0.0023718032,0.111815155,0.00029999999,0.29999998,0.0049999994,1.0
2908000,0.042980142,3.2982832618025753,0.6938775510204082,0.22448979591836735,0.08163265306122448,1752.3166573185097,0.3690265,0.375,0.375,0.006890104,0.11856651,0.00029999999,0.29999998,0.0049999994,1.0
2909000,0.04242502,3.3098290598290596,0.676056338028169,0.20422535211267606,0.11971830985915492,1760.133612385172,0.3506542,0.34913793103448276,0.34913793103448276,0.0123054935,0.10762955,0.00029999999,0.29999998,0.0049999994,1.0
2910000,0.04552997,3.326963906581741,0.6875,0.19444444444444445,0.11805555555555555,1764.0757390078854,0.3488447,0.3582251082251082,0.3582251082251082,0.014234989,0.112802744,0.00029999999,0.29999998,0.0049999994,1.0
2911000,0.037208036,3.318840579710145,0.6558441558441559,0.2077922077922078,0.13636363636363635,1764.4503927934404,0.36144865,0.3658008658008658,0.3658008658008658,0.007183457,0.12581854,0.00029999999,0.29999998,0.0049999994,1.0
2912000,0.036127787,3.2817551963048497,0.5350877192982456,0.2982456140350877,0.16666666666666666,1766.499572715258,0.3520175,0.36147186147186144,0.36147186147186144,0.041162286,0.13001858,0.00029999999,0.29999998,0.0049999994,1.0
2913000,0.03661924,3.3390928725701943,0.5648148148148148,0.25,0.18518518518518517,1769.2424304342774,0.33732378,0.34388646288209607,0.34388646288209607,0.011095019,0.13419208,0.00029999999,0.29999998,0.0049999994,1.0
2914000,0.04903053,3.2974137931034484,0.5423728813559322,0.22033898305084745,0.23728813559322035,1771.150187967454,0.36994627,0.391025641025641,0.391025641025641,0.019744823,0.13262826,0.00029999999,0.29999998,0.0049999994,1.0
2915000,0.074409,3.2896995708154506,0.7108433734939759,0.1927710843373494,0.0963855421686747,1776.4099012976203,0.3723191,0.3776824034334764,0.3776824034334764,0.029382505,0.14335912,0.00029999999,0.29999998,0.0049999994,1.0
2916000,0.13552487,3.246808510638298,0.7245508982035929,0.19161676646706588,0.08383233532934131,1777.8022491832464,0.3764955,0.3606382978723404,0.3606382978723404,0.02382194,0.12377994,0.00029999999,0.29999998,0.0049999994,1.0
2917000,0.07531632,3.279317697228145,0.7219251336898396,0.1711229946524064,0.10695187165775401,1779.5583596168206,0.3758271,0.38461538461538464,0.38461538461538464,0.06297421,0.13609247,0.00029999999,0.29999998,0.0049999994,1.0
2918000,0.045667686,3.2735042735042734,0.6949152542372882,0.1864406779661017,0.11864406779661017,1783.723637158055,0.37010413,0.3723404255319149,0.3723404255319149,0.022976343,0.12690029,0.00029999999,0.29999998,0.0049999994,1.0
2919000,0.03942089,3.310344827586207,0.7967032967032966,0.14285714285714285,0.06043956043956044,1784.7951888149682,0.3669988,0.37446351931330474,0.37446351931330474,0.006586195,0.127019,0.00029999999,0.29999998,0.0049999994,1.0
2920000,0.04096981,3.30752688172043,0.75,0.15425531914893617,0.09574468085106383,1785.8104628450565,0.36369964,0.3648068669527897,0.3648068669527897,0.013942879,0.119755596,0.00029999999,0.29999998,0.0049999994,1.0
2921000,0.036179483,3.2869379014989293,0.7616279069767442,0.1569767441860465,0.08139534883720931,1787.9141198621976,0.3794573,0.3916309012875536,0.3916309012875536,0.009484345,0.12566534,0.00029999999,0.29999998,0.0049999994,1.0
2922000,0.031857844,3.253731343283582,0.7102272727272727,0.17045454545454544,0.11931818181818182,1797.0506307851756,0.3624674,0.3638297872340426,0.3638297872340426,0.036989823,0.13920943,0.00029999999,0.29999998,0.0049999994,1.0
2923000,0.044726867,3.326839826839827,0.7803468208092486,0.15606936416184972,0.06358381502890173,1797.1966889245173,0.3632841,0.36086956521739133,0.36086956521739133,0.009741425,0.13006541,0.00029999999,0.29999998,0.0049999994,1.0
2924000,0.05013864,3.3085106382978724,0.7552083333333334,0.17708333333333334,0.06770833333333333,1796.7674849699538,0.36395034,0.3706896551724138,0.3706896551724138,0.007981162,0.12139693,0.00029999999,0.29999998,0.0049999994,1.0
2925000,0.07997617,3.3107822410147993,0.7659574468085106,0.1702127659574468,0.06382978723404255,1797.0580242508486,0.35696065,0.3642241379310345,0.3642241379310345,0.005210882,0.11448272,0.00029999999,0.29999998,0.0049999994,1.0
2926000,0.10091439,3.3073684210526317,0.7696335078534031,0.17801047120418848,0.05235602094240838,1797.0580242508488,0.36262438,0.36909871244635195,0.36909871244635195,0.0039285272,0.11229378,0.00029999999,0.29999998,0.0049999994,1.0
2927000,0.13170235,3.249438202247191,0.7251461988304093,0.1871345029239766,0.08771929824561403,1802.9567691927564,0.38723296,0.4173728813559322,0.4173728813559322,0.027578788,0.15583368,0.00029999999,0.29999998,0.0049999994,1.0
2928000,0.053760663,3.2680851063829786,0.7608695652173914,0.1793478260869565,0.059782608695652176,1814.3395598706363,0.38572276,0.38247863247863245,0.38247863247863245,0.027916828,0.14003006,0.00029999999,0.29999998,0.0049999994,1.0
2929000,0.04767262,3.2974137931034484,0.7801047120418848,0.17277486910994763,0.04712041884816754,1816.8947204823942,0.3665577,0.37553648068669526,0.37553648068669526,0.0062232353,0.10704185,0.00029999999,0.29999998,0.0049999994,1.0
2930000,0.06749562,3.311688311688312,0.7604166666666666,0.16666666666666666,0.07291666666666667,1821.0144236113642,0.38006604,0.3642241379310345,0.3642241379310345,0.012614571,0.14950323,0.00029999999,0.29999998,0.0049999994,1.0
2931000,0.042200256,3.297644539614561,0.7539267015706806,0.17277486910994763,0.07329842931937172,1821.4706781925768,0.3673198,0.36587982832618027,0.36587982832618027,0.006455391,0.11466172,0.00029999999,0.29999998,0.0049999994,1.0
2932000,0.05126799,3.2526539278131636,0.7098765432098766,0.2037037037037037,0.08641975308641975,1824.7987465436838,0.37074524,0.3866525423728814,0.3866525423728814,0.008614565,0.11477614,0.00029999999,0.29999998,0.0049999994,1.0
2933000,0.042791728,3.300429184549356,0.6544117647058824,0.20588235294117646,0.13970588235294118,1820.1316982224405,0.37167463,0.36363636363636365,0.36363636363636365,0.006874932,0.12380345,0.00029999999,0.29999998,0.0049999994,1.0
2934000,0.05358952,3.3169164882226982,0.6111111111111112,0.24603174603174602,0.14285714285714285,1820.2245019568663,0.3684012,0.36147186147186144,0.36147186147186144,0.019681437,0.11900437,0.00029999999,0.29999998,0.0049999994,1.0
2935000,0.074681535,3.2978260869565217,0.6638655462184874,0.2689075630252101,0.06722689075630252,1820.2245019568666,0.35837203,0.36004273504273504,0.36004273504273504,0.013544482,0.10664688,0.00029999999,0.29999998,0.0049999994,1.0
2936000,0.09639835,3.311015118790497,0.6384615384615384,0.25384615384615383,0.1076923076923077,1820.2245019568666,0.35921937,0.36363636363636365,0.36363636363636365,0.014160909,0.12348071,0.00029999999,0.29999998,0.0049999994,1.0
2937000,0.07480903,3.30752688172043,0.6644295302013423,0.2214765100671141,0.11409395973154363,1820.8254743693778,0.3539842,0.3540772532188841,0.3540772532188841,0.02723596,0.1322925,0.00029999999,0.29999998,0.0049999994,1.0
2938000,0.065737024,3.29637526652452,0.6866666666666666,0.20666666666666667,0.10666666666666667,1823.2895109690714,0.37166932,0.3648068669527897,0.3648068669527897,0.017635716,0.11561382,0.00029999999,0.29999998,0.0049999994,1.0
2939000,0.09163909,3.3202479338842976,0.6710526315789473,0.2236842105263158,0.10526315789473684,1823.5386265350166,0.34420678,0.35173160173160173,0.35173160173160173,0.017523298,0.12457907,0.00029999999,0.29999998,0.0049999994,1.0
2940000,0.09554626,3.269662921348315,0.6291390728476821,0.25165562913907286,0.11920529801324503,1823.5386265350166,0.3608175,0.34294871794871795,0.34294871794871795,0.031013843,0.11136607,0.00029999999,0.29999998,0.0049999994,1.0
2941000,0.09329011,3.2881720430107526,0.6903225806451613,0.2064516129032258,0.1032258064516129,1824.0013365825735,0.35097107,0.35085836909871243,0.35085836909871243,0.041800585,0.12797454,0.00029999999,0.29999998,0.0049999994,1.0
2942000,0.080645114,3.256900212314225,0.6709677419354839,0.18064516129032257,0.14838709677419354,1828.1015659148275,0.35516462,0.3606382978723404,0.3606382978723404,0.020629793,0.12115832,0.00029999999,0.29999998,0.0049999994,1.0
2943000,0.08481371,3.2921108742004264,0.6381578947368421,0.21052631578947367,0.1513157894736842,1831.794287906721,0.31895626,0.34763948497854075,0.34763948497854075,0.011698352,0.13421871,0.00029999999,0.29999998,0.0049999994,1.0
2944000,0.11841514,3.1527196652719667,0.5405405405405406,0.2905405405405405,0.16891891891891891,1823.5301801486157,0.3614647,0.37136929460580914,0.37136929460580914,0.14050499,0.13766703,0.00029999999,0.29999998,0.0049999994,1.0
2945000,0.078336485,3.2457627118644066,0.6739130434782609,0.22826086956521738,0.09782608695652174,1827.4272815167578,0.4152929,0.4351063829787234,0.4351063829787234,0.06113293,0.12930772,0.00029999999,0.29999998,0.0049999994,1.0
2946000,0.050214127,3.3081896551724137,0.7473684210526316,0.15263157894736842,0.1,1837.3749326164325,0.36116487,0.36363636363636365,0.36363636363636365,0.021696612,0.11625701,0.00029999999,0.29999998,0.0049999994,1.0
2947000,0.0469736,3.3304347826086955,0.75,0.1377551020408163,0.11224489795918367,1838.046362459831,0.3422164,0.35064935064935066,0.35064935064935066,0.022781024,0.12868616,0.00029999999,0.29999998,0.0049999994,1.0
2948000,0.070959955,3.2997858672376874,0.7315789473684211,0.14736842105263157,0.12105263157894737,1838.2931268987863,0.36209008,0.36645299145299143,0.36645299145299143,0.0075190985,0.13926023,0.00029999999,0.29999998,0.0049999994,1.0
2949000,0.0805843,3.2832618025751072,0.8137254901960784,0.15196078431372548,0.03431372549019608,1839.0838249121925,0.34877938,0.34120171673819744,0.34120171673819744,0.024944276,0.114299,0.00029999999,0.29999998,0.0049999994,1.0
2950000,0.052287795,3.3096774193548386,0.8164251207729468,0.14009661835748793,0.043478260869565216,1846.5333861788752,0.34698665,0.3577586206896552,0.3577586206896552,0.029219117,0.12718458,0.00029999999,0.29999998,0.0049999994,1.0
2951000,0.09014815,3.2903225806451615,0.7688679245283019,0.14622641509433962,0.08490566037735849,1851.2835317146607,0.3786267,0.3620689655172414,0.3620689655172414,0.019971233,0.111119546,0.00029999999,0.29999998,0.0049999994,1.0
2952000,0.09301518,3.2357894736842105,0.7570621468926554,0.15254237288135594,0.0903954802259887,1850.8134738543451,0.36123264,0.3739406779661017,0.3739406779661017,0.018050477,0.14185944,0.00029999999,0.29999998,0.0049999994,1.0
2953000,0.11821247,3.2860169491525424,0.7012195121951219,0.2073170731707317,0.09146341463414634,1847.3014866772662,0.36331716,0.361587982832618,0.361587982832618,0.017880458,0.13023591,0.00029999999,0.29999998,0.0049999994,1.0
2954000,0.13221419,3.3073684210526317,0.7294117647058823,0.18823529411764706,0.08235294117647059,1847.7411377235192,0.351405,0.3530042918454936,0.3530042918454936,0.0248085,0.11726977,0.00029999999,0.29999998,0.0049999994,1.0
2955000,0.12611063,3.288100208768267,0.7182320441988951,0.20441988950276244,0.07734806629834254,1848.5660685286293,0.34771317,0.3594420600858369,0.3594420600858369,0.034347106,0.1298734,0.00029999999,0.29999998,0.0049999994,1.0
2956000,0.12442789,3.3287037037037037,0.7676056338028169,0.15492957746478872,0.07746478873239436,1848.410013995497,0.35485765,0.3545258620689655,0.3545258620689655,0.021833705,0.100708485,0.00029999999,0.29999998,0.0049999994,1.0
2957000,0.09670607,3.3232758620689653,0.7114093959731543,0.20134228187919462,0.087248322147651,1847.9745455901943,0.3503222,0.3484848484848485,0.3484848484848485,0.028150354,0.1226511,0.00029999999,0.29999998,0.0049999994,1.0
2958000,0.1251819,3.300215982721382,0.7151898734177216,0.17721518987341772,0.10759493670886076,1845.722354040136,0.34166592,0.34913793103448276,0.34913793103448276,0.027886689,0.11287117,0.00029999999,0.29999998,0.0049999994,1.0
